tweet_id,retweet_count,favorite_count,favorited,retweeted
823939628516474880,,,,
824297048279236611,,,,
824325613288833024,,,,
824663926340194305,,,,
824775126675836928,,,,
824796380199809024,,,,
825026590719483904,,,,
825147591692263424,,,,
825535076884762624,,,,
825829644528148480,,,,
825876512159186944,,,,
826115272272650244,,,,
826204788643753985,,,,
826240494070030336,,,,
826476773533745153,,,,
826598365270007810,,,,
826848821049180160,,,,
826958653328592898,,,,
827199976799354881,,,,
827324948884643840,,,,
827600520311402496,,,,
827653905312006145,,,,
827933404142436356,,,,
828011680017821696,,,,
828046555563323392,,,,
828372645993398273,,,,
828376505180889089,,,,
828381636999917570,,,,
828408677031882754,,,,
828409743546925057,,,,
828650029636317184,,,,
828708714936930305,,,,
828770345708580865,,,,
829011960981237760,,,,
829141528400556032,,,,
829374341691346946,,,,
829449946868879360,,,,
829501995190984704,,,,
829861396166877184,,,,
829878982036299777,,,,
830097400375152640,,,,
830583320585068544,,,,
830956169170665475,,,,
831262627380748289,,,,
831309418084069378,,,,
831315979191906304,,,,
831322785565769729,,,,
831552930092285952,,,,
831650051525054464,,,,
831670449226514432,,,,
831911600680497154,,,,
831939777352105988,,,,
832032802820481025,,,,
832040443403784192,,,,
832215726631055365,,,,
832273440279240704,,,,
832369877331693569,,,,
832397543355072512,,,,
832636094638288896,,,,
832757312314028032,,,,
832769181346996225,,,,
832998151111966721,,,,
833124694597443584,,,,
833479644947025920,,,,
833722901757046785,,,,
833826103416520705,,,,
833863086058651648,,,,
834086379323871233,,,,
834167344700198914,,,,
834209720923721728,,,,
834458053273591808,,,,
834574053763584002,,,,
834786237630337024,,,,
834931633769889797,,,,
835152434251116546,,,,
835172783151792128,,,,
835264098648616962,,,,
835297930240217089,,,,
835574547218894849,,,,
836001077879255040,,,,
836260088725786625,,,,
836380477523124226,,,,
836677758902222849,,,,
836753516572119041,,,,
836989968035819520,,,,
837012587749474308,,,,
837110210464448512,,,,
837366284874571778,,,,
837471256429613056,,,,
837482249356513284,,,,
837820167694528512,,,,
838083903487373313,,,,
838476387338051585,,,,
838561493054533637,,,,
838916489579200512,,,,
838921590096166913,,,,
839239871831150596,,,,
839290600511926273,,,,
839549326359670784,,,,
839990271299457024,,,,
840268004936019968,,,,
840370681858686976,,,,
840632337062862849,,,,
840696689258311684,,,,
841077006473256960,,,,
841314665196081154,,,,
841439858740625411,,,,
841680585030541313,,,,
841833993020538882,,,,
842115215311396866,,,,
842163532590374912,,,,
842535590457499648,,,,
842765311967449089,,,,
842846295480000512,,,,
842892208864923648,,,,
843235543001513987,,,,
843604394117681152,,,,
843856843873095681,,,,
844223788422217728,,,,
844580511645339650,,,,
844704788403113984,,,,
844973813909606400,,,,
844979544864018432,,,,
845306882940190720,,,,
845397057150107648,,,,
845677943972139009,,,,
845812042753855489,,,,
846042936437604353,,,,
846153765933735936,,,,
846514051647705089,,,,
846874817362120707,,,,
847116187444137987,,,,
847157206088847362,,,,
847251039262605312,,,,
847606175596138505,,,,
847842811428974592,,,,
847962785489326080,,,,
847971574464610304,,,,
848212111729840128,,,,
848324959059550208,,,,
848690551926992896,,,,
849051919805034497,,,,
849336543269576704,,,,
849412302885593088,,,,
849776966551130114,,,,
850019790995546112,,,,
850145622816686080,,,,
850380195714523136,,,,
850753642995093505,,,,
851224888060895234,,,,
851464819735769094,,,,
851591660324737024,,,,
851861385021730816,,,,
851953902622658560,,,,
852189679701164033,,,,
852226086759018497,,,,
852311364735569921,,,,
852553447878664193,,,,
852672615818899456,,,,
852912242202992640,,,,
853299958564483072,,,,
853639147608842240,,,,
853760880890318849,,,,
854010172552949760,,,,
854120357044912130,,,,
854365224396361728,,,,
854482394044301312,,,,
854732716440526848,,,,
855459453768019968,,,,
855851453814013952,,,,
856282028240666624,,,,
856526610513747968,,,,
856543823941562368,,,,
857029823797047296,,,,
857263160327368704,,,,
857393404942143489,,,,
857746408056729600,,,,
857989990357356544,,,,
858107933456039936,,,,
858471635011153920,,,,
858843525470990336,,,,
859074603037188101,,,,
859196978902773760,,,,
859607811541651456,,,,
859851578198683649,,,,
859924526012018688,,,,
860184849394610176,,,,
860276583193509888,,,,
860524505164394496,,,,
860563773140209665,,,,
860924035999428608,,,,
861005113778896900,,,,
861288531465048066,,,,
861383897657036800,,,,
861769973181624320,,,,
862096992088072192,,,,
862457590147678208,,,,
862722525377298433,,,,
862831371563274240,,,,
863062471531167744,,,,
863079547188785154,,,,
863432100342583297,,,,
863553081350529029,,,,
863907417377173506,,,,
864197398364647424,,,,
864279568663928832,,,,
864873206498414592,,,,
865006731092295680,,,,
865359393868664832,,,,
865718153858494464,,,,
866334964761202691,,,,
866450705531457537,,,,
866686824827068416,,,,
867051520902168576,,,,
867072653475098625,,,,
867421006826221569,,,,
867774946302451713,,,,
867900495410671616,,,,
868552278524837888,,,,
868622495443632128,,,,
868880397819494401,,,,
869227993411051520,,,,
869596645499047938,,,,
869702957897576449,,,,
869772420881756160,,,,
870063196459192321,,,,
870308999962521604,,,,
870374049280663552,,,,
870656317836468226,,,,
870804317367881728,,,,
871032628920680449,,,,
871515927908634625,,,,
871762521631449091,,,,
871879754684805121,,,,
872122724285648897,,,,
872261713294495745,,,,
872486979161796608,,,,
872620804844003328,,,,
872820683541237760,,,,
872967104147763200,,,,
873213775632977920,,,,
873580283840344065,,,,
873697596434513921,,,,
874012996292530176,,,,
874057562936811520,,,,
874296783580663808,,,,
874680097055178752,,,,
875021211251597312,,,,
875144289856114688,,,,
875747767867523072,,,,
876120275196170240,,,,
876484053909872640,,,,
876838120628539392,,,,
877201837425926144,,,,
877316821321428993,,,,
877556246731214848,,,,
877611172832227328,,,,
877736472329191424,,,,
878057613040115712,,,,
878281511006478336,,,,
878776093423087618,,,,
879008229531029506,,,,
879050749262655488,,,,
879376492567855104,,,,
879415818425184262,,,,
879492040517615616,,,,
879862464715927552,,,,
880095782870896641,,,,
880221127280381952,,,,
880465832366813184,,,,
880872448815771648,,,,
880935762899988482,,,,
881268444196462592,,,,
881536004380872706,,,,
881666595344535552,,,,
881906580714921986,,,,
882045870035918850,,,,
882268110199369728,,,,
882627270321602560,,,,
882762694511734784,,,,
882992080364220416,,,,
883117836046086144,,,,
883360690899218434,,,,
883482846933004288,,,,
883838122936631299,,,,
884162670584377345,,,,
884441805382717440,,,,
884562892145688576,,,,
884876753390489601,,,,
884925521741709313,,,,
885167619883638784,,,,
885311592912609280,,,,
885528943205470208,,,,
885984800019947520,,,,
886258384151887873,,,,
886366144734445568,,,,
886680336477933568,,,,
886736880519319552,,,,
886983233522544640,,,,
887101392804085760,,,,
887343217045368832,,,,
887473957103951883,,,,
887517139158093824,,,,
887705289381826560,,,,
888078434458587136,,,,
888202515573088257,,,,
888554962724278272,,,,
888804989199671297,,,,
888917238123831296,,,,
889278841981685760,,,,
889531135344209921,,,,
889638837579907072,,,,
889665388333682689,,,,
889880896479866881,,,,
890006608113172480,,,,
890240255349198849,,,,
890609185150312448,,,,
890729181411237888,,,,
890971913173991426,,,,
891087950875897856,,,,
891327558926688256,,,,
891689557279858688,,,,
891815181378084864,,,,
892177421306343426,,,,
892420643555336193,,,,
